STOP_ID,STOP_TYPE,X,Y
9473,1,830826,825710
9474,1,830933,825692
9475,1,831043,825772
9476,1,831068,825781
9477,1,831311,825834
9478,1,831377,825831
9479,1,831485,825753
9480,1,831544,825700
9481,1,831640,825673
9482,1,831755,825682
9483,1,831759,825689
9484,1,831705,825594
9485,1,831819,825415
9486,1,831755,825325
9487,1,831952,825363
9488,1,831722,825028
9489,1,831629,824838
9490,1,831644,824771
9491,1,831522,824508
9492,1,831546,824481
9493,1,831468,824326
9494,1,831013,824133
9495,1,831004,824108
9496,1,831040,824324
9498,1,831589,824898
9499,1,831473,824990
9501,1,831234,824152
9502,1,830712,825006
9503,1,830688,824903
9504,1,830538,824749
9505,1,830483,824718
9506,1,830659,824683
9507,1,830665,824674
9508,1,830666,824509
9509,1,830698,824506
9510,1,830895,824636
9511,1,831142,824913
9512,1,831212,824813
9513,1,831223,824806
9514,1,831323,824971
9515,1,831446,825113
9516,1,831437,825122
9517,1,831192,825091
9518,1,831195,825110
9519,1,831033,825132
9520,1,831000,825086
9521,1,831396,825519
9522,1,831462,825550
9523,1,831635,825280
9524,1,831626,825207
9525,1,831545,825229
9527,1,832033,825046
9528,1,832076,824656
9529,1,831972,824548
9530,1,831609,823892
9531,1,831640,823774
9532,1,831764,823654
9533,1,831736,823601
9534,1,832390,822782
9535,1,832404,822743
9536,1,832788,822337
9537,1,831518,823946
9538,1,831157,823630
9539,1,831258,823672
9540,1,831281,823686
9541,1,831159,823554
9542,1,831125,823415
9543,1,831114,823222
9544,1,831098,823194
9545,1,831081,823031
9546,1,831141,822936
9547,1,831197,822886
9548,1,831296,822979
9549,1,831294,823003
9550,1,831405,822805
9551,1,831481,822751
9552,1,831583,822713
9553,1,831718,822469
9554,1,831709,822464
9555,1,831915,822270
9556,1,832034,822333
9557,1,832065,822462
9558,1,832068,822718
9559,1,832120,822753
9560,1,832283,822624
9561,1,832120,822476
9563,1,832295,822433
9564,1,832507,822050
9565,1,831717,822273
9566,1,831613,822387
9567,1,831892,825730
9568,1,831924,825694
9569,1,832136,825795
9570,1,832277,825650
9571,1,832342,825721
9572,1,832294,825654
9573,1,832429,825906
9574,1,832525,825606
9575,1,832680,825689
9576,1,832638,825533
9577,1,832630,825517
9578,1,832688,825322
9579,1,832512,825101
9580,1,832390,825169
9581,1,832370,825049
9582,1,832334,824981
9583,1,832249,824919
9584,1,832120,824864
9585,1,832305,824822
9586,1,832188,825240
9587,1,832358,825355
9588,1,832389,825475
9589,1,832420,825614
9590,1,832091,826043
9591,1,832105,826048
9592,1,832088,826248
9593,1,832121,826497
9594,1,832173,826575
9595,1,832148,826450
9596,1,832010,826803
9597,1,831966,826785
9598,1,832228,826908
9599,1,832292,826947
9600,1,831602,826617
9602,1,830679,826109
9603,1,830680,826151
9604,1,830886,826306
9605,1,830888,826280
9606,1,831174,826634
9607,1,831166,826612
9608,1,830663,825997
9610,1,830301,825819
9612,1,830262,825904
9613,1,830178,826059
9614,1,830166,826083
9615,1,830562,825867
9616,1,831377,826716
9617,1,831399,826742
9618,1,828933,827659
9619,1,829233,827215
9620,1,828811,828065
9621,1,829242,827217
9622,1,829643,826891
9623,1,829593,826966
9624,1,829679,826729
9625,1,829664,826727
9626,1,830082,826350
9627,1,830375,826303
9628,1,830035,826112
9629,1,830010,826077
9630,1,829950,826079
9631,1,829949,826051
9632,1,829901,826072
9634,1,829997,826032
9635,1,829699,826188
9636,1,829655,826372
9637,1,829429,826361
9638,1,829454,826362
9639,1,829533,826468
9640,1,829388,826542
9641,1,829335,826554
9642,1,829241,826602
9643,1,829204,826599
9644,1,829105,826606
9646,1,828776,826472
9647,1,828796,826340
9648,1,828905,826410
9651,1,829160,826287
9652,1,829259,826249
9656,1,829352,825851
9657,1,829522,826075
9658,1,829485,826077
9659,1,829658,825445
9660,1,829732,825166
9661,1,829924,825068
9662,1,829938,825082
9663,1,829756,824993
9664,1,829816,824816
9666,1,830038,825314
9667,1,830166,825381
9668,1,830153,825391
9669,1,830441,825543
9670,1,830422,825556
9671,1,830225,825536
9672,1,830146,825583
9673,1,830027,825652
9674,1,830026,825635
9675,1,829936,825687
9676,1,829621,825888
9677,1,829758,826134
9678,1,829960,825832
9679,1,829996,825856
9680,1,829988,825891
9681,1,829915,825468
9682,1,829832,825478
9683,1,828663,826009
9684,1,828636,825899
9685,1,828620,825799
9686,1,828461,825847
9688,1,828298,825668
9689,1,828334,825596
9690,1,828109,825459
9691,1,828026,825483
9692,1,827638,825446
9693,1,827424,825389
9694,1,827106,825372
9695,1,826696,825515
9696,1,826248,825681
9697,1,826205,825688
9698,1,825867,825463
9699,1,825724,825424
9700,1,825269,825037
9701,1,825206,825058
9704,1,824546,825319
9705,1,824401,825397
9706,1,824382,825379
9707,1,824103,825295
9708,1,824150,825307
9709,1,823921,825226
9710,1,823900,825166
9711,1,823861,825114
9712,1,823807,825143
9713,1,823821,825141
9714,1,823680,825091
9715,1,823695,825076
9716,1,823623,824963
9717,1,823322,824808
9718,1,823284,824803
9719,1,822871,824659
9720,1,822419,824634
9721,1,822631,824696
9722,1,821741,824314
9723,1,821764,824282
9724,1,821460,824156
9725,1,821441,824177
9726,1,819598,825005
9727,1,819216,825248
9730,1,815717,827015
9731,1,815935,827184
9732,1,816048,827259
9733,1,814588,826011
9736,1,814390,826603
9737,1,814338,826601
9760,1,814325,826880
9761,1,814390,827154
9763,1,814475,827383
9764,1,814973,826998
9765,1,815004,826960
9766,1,815236,827208
9767,1,815406,827203
9768,1,815220,827190
9770,1,815513,827289
9771,1,816087,827560
9772,1,816063,827576
9773,1,815877,827915
9774,1,815869,827942
9775,1,815769,828041
9776,1,815708,828086
9777,1,815906,828145
9778,1,815830,828219
9780,1,815686,828332
9781,1,815359,828309
9782,1,815493,828104
9783,1,815533,828036
9784,1,815562,828037
9785,1,815515,827617
9786,1,815497,827608
9787,1,814735,828047
9788,1,814733,828248
9789,1,814711,828282
9790,1,814959,828435
9791,1,815035,828386
9793,1,814698,828623
9794,1,814721,828642
9795,1,814825,829070
9796,1,814833,829086
9797,1,814628,829087
9798,1,814562,829149
9799,1,814745,829210
9800,1,814767,829192
9801,1,814679,829631
9802,1,814658,829620
9803,1,814859,829556
9804,1,814847,829525
9805,1,815260,829398
9806,1,815171,829260
9807,1,815195,829126
9808,1,815182,829097
9809,1,814950,829230
9815,1,815726,828579
9816,1,815743,828579
9817,1,815647,828602
9818,1,815719,828738
9819,1,815638,828844
9820,1,815706,828843
9823,1,815752,829205
9824,1,815736,829204
9825,1,815718,829266
9826,1,815915,829337
9979,1,820824,834230
9982,1,820407,834549
10000,1,836912,815400
10001,1,840117,808840
10002,1,840479,809996
10003,1,841551,813145
10004,1,837182,815390
10006,1,840149,807385
10007,1,839173,808740
10008,1,837163,812772
10010,1,839615,809047
10137,1,823214,833750
10138,1,823483,833603
10139,1,823398,833678
10140,1,823858,833438
10141,1,823848,833418
10142,1,823311,834799
10143,1,824297,833392
10144,1,824382,833404
10145,1,824491,833401
10146,1,824628,833426
10147,1,824760,833399
10148,1,824932,833381
10149,1,824927,833368
10150,1,825210,833385
10151,1,825123,833390
10152,1,825759,833428
10153,1,825791,833438
10154,1,826185,833470
10155,1,826184,833459
10156,1,826622,833565
10157,1,826805,833525
10158,1,826897,833587
10159,1,827206,833525
10160,1,827234,833557
10161,1,827267,833579
10162,1,827364,833487
10163,1,827681,833842
10164,1,827710,833893
10166,1,827901,834087
10167,1,828029,834312
10168,1,828033,834360
10169,1,828175,834685
10170,1,828175,834750
10171,1,827666,833324
10172,1,827708,833307
10173,1,828081,833179
10174,1,828120,833173
10175,1,828506,832829
10176,1,828551,832766
10177,1,828595,832647
10178,1,828385,832355
10179,1,828357,832339
10180,1,827880,832270
10181,1,827788,832282
10182,1,827500,832262
10183,1,827485,832268
10184,1,827004,832174
10185,1,827009,832166
10186,1,826755,832112
10187,1,826702,832112
10188,1,826500,831976
10189,1,826497,831988
10190,1,826255,831798
10191,1,826240,831781
10192,1,826072,831681
10193,1,826036,831667
10194,1,825793,831772
10195,1,825837,831702
10196,1,825658,831910
10197,1,825577,831974
10198,1,825467,832150
10199,1,825453,832179
10200,1,825384,832464
10201,1,825370,832494
10202,1,825311,832710
10203,1,825305,832770
10205,1,824947,833127
10206,1,824809,833192
10207,1,824720,833198
10208,1,824616,831296
10209,1,824690,831203
10210,1,829213,831984
10211,1,829177,832033
10212,1,828972,832279
10213,1,829612,831517
10214,1,829641,831278
10215,1,829657,831290
10216,1,829394,830447
10217,1,828875,829806
10218,1,828906,829712
10219,1,829253,828874
10220,1,829235,828461
10221,1,829228,828448
10222,1,828791,828087
10224,1,835226,812081
10225,1,835402,820465
10226,1,841543,815802
10227,1,841455,815984
10229,1,841421,816001
10230,1,840759,816200
10231,1,839400,822838
10232,1,839295,822933
10233,1,837252,815561
10234,1,841914,831748
10236,1,834931,819701
10237,1,834952,819504
10238,1,841200,821394
10239,1,822382,822136
10240,1,822352,822236
10241,1,834446,816457
10242,1,844023,818446
10243,1,844895,818852
10244,1,838007,822235
10245,1,846215,817254
10246,1,833231,816614
11037,1,809901,809541
11038,1,810528,809702
11039,1,810828,809780
11040,1,811058,809911
11041,1,811404,810027
11042,1,812025,810303
11051,1,811220,815386
11052,1,811382,815553
11053,1,811564,815582
11054,1,811787,815597
11055,1,811872,815696
11056,1,811738,815581
11057,1,811567,815571
11058,1,811406,815545
11059,1,811252,815398
11066,1,812559,810549
11067,1,811372,810010
11068,1,811146,809920
11069,1,810767,809736
11070,1,810674,809650
11071,1,809864,809467
11072,1,809763,809335
11073,1,809198,809170
11074,1,808844,809206
11075,1,808547,809464
11076,1,807497,809727
11078,1,806814,809963
11079,1,807121,811246
11080,1,811752,815845
11084,1,811732,815907
11085,1,812032,815389
11086,1,811016,814535
11087,1,810938,814499
11088,1,811022,814540
11089,1,814700,817695
11090,1,816964,818894
11091,1,817837,819632
11092,1,817602,819421
11093,1,817028,819000
11094,1,816928,818939
11095,1,814684,817727
11102,1,811052,809882
12000,1,818199,814014
12001,1,818073,814146
12002,1,817761,814086
12003,1,817679,814229
12004,1,817677,813433
12005,1,816884,813033
12006,1,816661,812978
12007,1,816430,812552
12008,1,816048,812054
12009,1,815884,811737
12010,1,815744,811636
12011,1,815444,811623
12012,1,815200,811612
12013,1,814856,811383
12014,1,814603,811113
12015,1,814311,810994
12016,1,814082,810747
12017,1,813911,810577
12018,1,813645,810704
12019,1,813330,810905
12020,1,813079,810852
12021,1,812765,810679
12022,1,812012,810269
12023,1,814207,811047
12024,1,813624,811249
12025,1,812186,812164
12026,1,811609,813851
12027,1,811486,814110
12028,1,811272,814576
12029,1,811164,815282
12035,1,811788,816874
12036,1,811961,815725
12041,1,811212,815223
12042,1,811279,814643
12043,1,811521,814084
12044,1,811588,813925
12045,1,812116,812270
12046,1,813656,811254
12047,1,812608,810596
12048,1,812803,810715
12049,1,813030,810871
12050,1,813425,810917
12051,1,813625,810705
12052,1,813929,810596
12053,1,814076,810750
12054,1,814394,811011
12055,1,814595,811148
12056,1,814855,811492
12057,1,815562,811635
12058,1,815704,811636
12059,1,815889,811764
12060,1,816077,812096
12061,1,816440,812571
12062,1,816743,813032
12063,1,817056,813185
12064,1,817659,813563
12065,1,817965,813930
12066,1,817839,813826
12069,1,810411,810035
12070,1,809394,809235
12071,1,807059,809620
12072,1,811463,819618
12250,1,812896,817017
12351,1,822751,819732
12352,1,835582,817444
12353,1,833286,821484
12354,1,837150,818397
12355,1,838857,821762
12356,1,821917,819955
12360,1,820133,833668
12361,1,819888,833682
12362,1,820396,834277
12363,1,821675,834137
12364,1,837624,822051
12523,1,833538,815920
12524,1,832478,815798
12525,1,840080,808686
12526,1,841742,813071
12527,1,842881,809602
12528,1,843130,809181
12529,1,831631,816224
12530,1,814821,826195
12531,1,833299,821623
12532,1,833434,821328
12533,1,834964,811587
12536,1,830193,815126
12537,1,840041,807706
12538,1,840051,807704
12539,1,811445,815941
12544,1,834207,816349
12545,1,811987,816831
12551,1,845163,819021
12553,1,845126,819043
12556,1,834994,819977
12559,1,842146,813828
12562,1,833318,821638
12563,1,833714,821132
12564,1,834183,819980
12565,1,836367,819512
12568,1,833240,816452
12569,1,823549,824900
12570,1,833710,816472
12572,1,837873,822891
12574,1,831738,813255
12575,1,831689,813461
12576,1,814645,825977
12578,1,832078,812920
12580,1,832933,816680
12581,1,837298,822848
12583,1,835924,815409
12584,1,837423,815562
12587,1,817576,825831
12588,1,818785,835072
12589,1,812785,825481
12590,1,817568,825809
12591,1,818423,825876
12617,1,835584,815448
12620,1,817192,833395
12622,1,817954,833433
12623,1,817895,833453
12625,1,821081,835808
12626,1,820907,836041
12627,1,820835,836239
12628,1,820609,836124
12629,1,820512,835905
12630,1,820347,835647
12631,1,820459,835394
12632,1,820528,835103
12633,1,820260,833450
12634,1,820354,833505
12635,1,820549,835076
12636,1,820456,835446
12637,1,820484,835869
12638,1,820385,835590
12639,1,820622,836093
12640,1,820825,836205
12641,1,820938,835980
12642,1,821049,835832
12643,1,820794,835733
12644,1,820700,834666
12645,1,820683,834458
12646,1,820342,833807
12647,1,820486,833749
12648,1,820443,833738
12649,1,820924,833742
12650,1,820917,833731
12651,1,821102,833521
12652,1,821092,833504
12653,1,821122,833144
12654,1,821095,833203
12655,1,821027,832901
12656,1,821022,832916
12657,1,821005,832656
12658,1,820998,832646
12659,1,821006,832557
12660,1,820991,832470
12661,1,821007,832313
12662,1,820998,832314
12663,1,821053,832050
12664,1,821059,832056
12665,1,821266,831831
12666,1,821257,831826
12667,1,821383,831619
12668,1,821375,831620
12669,1,821281,831499
12670,1,821282,831491
12671,1,821134,831465
12672,1,821138,831474
12673,1,820952,831388
12674,1,820976,831419
12675,1,820625,831009
12676,1,820701,831008
12677,1,820497,830762
12678,1,820498,830775
12679,1,820308,830786
12680,1,817460,834377
12681,1,817473,834458
12682,1,817514,834839
12683,1,817542,834798
12684,1,817204,835253
12685,1,817292,835169
12686,1,817087,835529
12687,1,817073,835516
12688,1,816909,835799
12689,1,816969,835774
12690,1,816648,836128
12691,1,816692,836093
12692,1,816405,836447
12694,1,809831,827955
12695,1,809848,827772
12911,1,835365,818151
12912,1,834637,820028
12913,1,834499,820335
12914,1,841875,820012
12915,1,842485,817002
12916,1,842376,819559
12917,1,842837,819405
12918,1,839435,821895
12919,1,837353,820189
12920,1,816356,830306
12921,1,829054,823896
12922,1,828900,823727
12923,1,833319,811576
12924,1,833826,811680
12925,1,835595,812464
12926,1,817980,835389
12927,1,818194,834705
12928,1,818435,835504
12929,1,833401,821477
12930,1,835985,834986
12931,1,846113,827204
12932,1,839544,809447
12933,1,834635,834603
12934,1,837309,835290
12935,1,831753,840270
12936,1,835151,834651
12937,1,834635,834603
12938,1,819973,834316
12939,1,835434,817904
12940,1,811563,819340
12941,1,811484,819544
12942,1,835542,820174
12944,1,815682,828187
12945,1,815649,828107
12946,1,831371,814231
12947,1,831159,814900
12948,1,830676,815875
12950,1,830270,815010
12951,1,830296,814988
12952,1,831211,814837
12953,1,844606,820461
12954,1,836180,826173
12955,1,835641,825484
12956,1,815673,827373
12958,1,817524,832809
12959,1,815974,830440
12960,1,813406,825992
12961,1,811251,825664
12962,1,817653,826069
12963,1,818027,826293
12964,1,815906,830478
12965,1,817431,834243
12966,1,817534,834666
12967,1,817519,834151
12968,1,820355,833782
12969,1,820354,833687
12970,1,820351,833344
12971,1,820143,833262
12972,1,818032,832993
12974,1,821096,833088
12977,1,842062,813755
12980,1,834854,819594
12981,1,841592,818625
12982,1,840012,816210
12983,1,843624,813980
12984,1,837213,815660
12985,1,831016,815975
12986,1,834617,815220
12988,1,831947,812716
12989,1,817847,832869
12990,1,823884,825228
12991,1,828300,825533
12992,1,824570,825332
12994,1,833268,812331
12995,1,833401,812251
12996,1,837312,835273
12997,1,829102,832491
12998,1,817857,826232
13000,1,839822,831653
13001,1,839479,831903
13002,1,838993,832234
13003,1,838797,832453
13004,1,838733,832713
13005,1,815971,830709
13006,1,830774,825091
13007,1,830785,825082
13008,1,831449,824934
13009,1,837679,814223
13010,1,831292,825360
13011,1,838950,822304
13012,1,842491,818992
13013,1,831948,825205
13014,1,819350,818833
13016,1,817083,818985
13017,1,819723,818764
13018,1,819498,818533
13019,1,819192,818590
13020,1,819167,818433
13021,1,833545,822099
13022,1,833807,822081
13023,1,844110,818436
13024,1,844124,818463
13025,1,829782,825187
13027,1,835250,821577
13028,1,815344,828331
13029,1,815422,828424
13030,1,847627,816456
13031,1,847996,817343
13032,1,847364,819022
13033,1,832408,812569
13034,1,840431,821066
13035,1,840322,821184
13037,1,836386,825886
13038,1,842778,813908
13039,1,832375,838503
13041,1,821022,833150
13175,1,818770,835880
13176,1,818638,835850
13177,1,831618,843907
13178,1,835770,835275
13179,1,838818,832449
13180,1,838801,832819
13181,1,836659,835938
13182,1,836611,836201
13183,1,839618,831907
13184,1,834874,824354
13185,1,834844,824598
13186,1,834565,819940
13187,1,825764,831797
13188,1,821366,833375
13189,1,821385,833316
13190,1,844946,818775
13191,1,829890,825818
13192,1,834393,820537
13193,1,836628,835760
13194,1,838497,825869
13195,1,838494,825993
13196,1,838301,825955
13197,1,838508,825769
13198,1,832467,840120
13199,1,830958,839616
13200,1,832500,840125
13201,1,835828,826438
13204,1,836005,815972
13205,1,838434,821456
13206,1,836132,815773
13207,1,817906,833031
13208,1,817520,832828
13209,1,846397,827397
13210,1,846421,827376
13211,1,817943,833145
13212,1,840106,819618
13213,1,838308,825933
13214,1,838431,826168
13215,1,838265,826383
13217,1,835342,821684
13218,1,835275,821784
13219,1,835111,822003
13221,1,811812,815920
13222,1,812047,816727
13223,1,826495,840423
13224,1,836512,815033
13226,1,842920,832647
13227,1,842844,832396
13228,1,840088,820702
13229,1,846347,818506
13230,1,812936,817291
13231,1,813087,817443
13232,1,813103,817429
13234,1,842260,820062
13235,1,842324,820145
13236,1,835684,817365
13237,1,821369,833689
13238,1,817724,833088
13239,1,842004,820323
13240,1,841817,820586
13241,1,841823,820849
13242,1,841910,820488
13243,1,842340,819994
13245,1,831311,824224
13246,1,814722,827558
13247,1,823394,834670
13248,1,832465,839401
13251,1,835366,812155
13252,1,839632,819643
13253,1,829043,827518
13260,1,838442,828454
13261,1,839035,832477
13262,1,813232,817606
13263,1,819773,818734
13268,1,819583,818573
13270,1,819843,817380
13272,1,820026,817342
13273,1,820053,817310
13275,1,814477,827253
13276,1,844661,820004
13277,1,829604,837715
13278,1,821386,833635
13279,1,840222,819528
13280,1,839667,819647
13282,1,833554,844784
13283,1,833697,845067
13284,1,834080,845922
13285,1,833403,844543
13286,1,833555,844743
13287,1,833778,845110
13288,1,833530,844179
13289,1,833433,844377
13290,1,833488,844212
13291,1,833392,844415
13292,1,818106,832901
13293,1,841790,820856
13294,1,841611,820835
13295,1,841500,820995
13299,1,812974,817322
13300,1,845249,818651
13301,1,845067,818425
13302,1,844972,818642
13303,1,844571,818275
13304,1,812183,819793
13305,1,845001,818605
13306,1,845130,818445
13307,1,844773,818441
13308,1,836707,819869
13309,1,811922,820063
13310,1,835033,818584
13311,1,836880,818169
13312,1,839044,826555
13313,1,839632,821698
13314,1,842173,820153
13315,1,834187,822290
13316,1,834335,822152
10000022,1,819689,818841
10000023,1,837380,819937
10000024,1,828823,824695
10000025,1,831338,825346
10000026,1,830808,842963
10000027,1,841672,820973
10000028,1,836649,825380
10000029,1,838826,826477
10000030,1,840016,821347
10000031,1,842452,840361
10000032,1,836383,842397
10000033,1,836390,842405
10000034,1,811629,819384
10000036,1,842826,819593
10000037,1,834851,834770
10000038,1,838100,828654
10000039,1,818693,836265
10000040,1,824469,831230
10000041,1,821245,834648
10000042,1,812654,817281
10000043,1,835289,815802
10000044,1,835919,815757
10000045,1,825217,832935
10000046,1,834166,822152
10000047,1,838197,822049
10000048,1,838825,821781
10000049,1,833997,822295
10000050,1,835270,811838
10000052,1,839532,821071
10000053,1,834642,834597
10000055,1,830655,824668
10000059,1,809760,831227
10000060,1,833554,816579
10000061,1,835264,810819
10000062,1,813221,817591
10000063,1,838904,820816
10000064,1,838947,820804
10000065,1,834510,818292
10000066,1,838702,820693
10000067,1,839148,827461
10000077,1,844504,832359
10000080,1,834427,818115
10000081,1,834142,818076
10000082,1,840905,819474
10000085,1,820691,817264
10000086,1,820478,817357
10000087,1,820474,817374
10000088,1,820396,817253
10000089,1,820392,817262
10000095,1,834594,840441
10000096,1,838576,821534
10000097,1,841265,819286
10000101,1,837324,819437
10000102,1,837732,826294
10000103,1,835129,821887
10000104,1,815001,830309
10000105,1,834152,840521
10000106,1,841941,815900
10000107,1,841955,815910
10000108,1,807619,818371
10000109,1,818086,826049
10000110,1,836125,815860
10000112,1,818592,836271
10000113,1,829348,828624
10000114,1,825345,832656
10000115,1,818395,825922
10000116,1,837593,820778
10000117,1,837607,820807
10000118,1,837599,820790
10000119,1,837475,820550
10000120,1,837481,820563
10000121,1,842353,813840
10000123,1,824105,823775
10000124,1,832173,812756
10000125,1,841187,815220
10000126,1,839412,819293
10000127,1,841870,817956
10000128,1,846110,817007
10000129,1,846112,817031
10000130,1,835068,833632
10000131,1,835112,833652
10000133,1,845522,818871
10000134,1,839682,818970
10000135,1,838469,825469
10000136,1,820917,833916
10000137,1,835929,818727
10000139,1,833888,821032
10000140,1,834256,818002
10000141,1,835961,816164
10000142,1,832392,813194
10000143,1,835296,834687
10000144,1,840174,821604
10000145,1,839091,821859
10000146,1,837321,821203
10000147,1,835558,819757
10000148,1,840780,819524
10000149,1,836868,818328
10000150,1,837686,819836
10000151,1,837209,825756
10000152,1,838789,826908
10000153,1,838282,826804
10000154,1,836031,834351
10000155,1,832069,839274
10000156,1,845889,816034
10000157,1,838756,822473
10000158,1,837380,820331
10000159,1,837466,819551
10000160,1,834608,819960
10000161,1,835790,820388
10000162,1,831588,824883
10000163,1,831240,824160
10000164,1,831286,822988
10000165,1,830886,826322
10000166,1,830005,825647
10000167,1,828590,825770
10000168,1,815197,827179
10000316,1,845189,831650
10000317,1,845777,819853
10000318,1,839821,820418
9827,1,815938,829337
9830,1,815446,828425
9831,1,814417,829587
9832,1,814565,829834
9833,1,814440,829813
9834,1,814346,829704
9835,1,814358,829580
9836,1,814689,829872
9837,1,814667,829968
9838,1,814842,829918
9839,1,814661,830108
9840,1,815031,829854
9841,1,815135,829683
9842,1,815174,829665
9843,1,814851,829694
9844,1,815544,829934
9845,1,815641,830104
9846,1,815633,830190
9849,1,815875,830557
9850,1,816018,829951
9851,1,815979,829926
9852,1,816066,830510
9854,1,816269,830435
9855,1,816223,830413
9856,1,816245,830405
9857,1,816246,830143
9858,1,816223,830161
9859,1,816243,831010
9860,1,816222,831026
9861,1,816391,831246
9862,1,816562,831479
9863,1,816579,831462
9864,1,816712,831615
9865,1,816668,831600
9866,1,817003,831983
9867,1,817053,832004
9868,1,817294,832252
9869,1,817264,832264
9870,1,817328,832467
9871,1,817310,832492
9872,1,817835,832695
9873,1,817833,832722
9874,1,818215,833017
9875,1,818271,833027
9876,1,818614,833261
9877,1,818480,833201
9878,1,818850,833412
9880,1,819130,833598
9881,1,819391,833757
9882,1,819587,833787
9884,1,817804,836097
9885,1,817793,836147
9886,1,818006,836523
9887,1,817983,836537
9888,1,817987,836632
9889,1,818100,836225
9890,1,818075,836211
9891,1,817920,835901
9892,1,818043,835828
9893,1,818373,835871
9895,1,818687,834545
9897,1,818633,834439
9898,1,818328,834154
9899,1,818385,834168
9900,1,818699,834866
9901,1,818785,834904
9902,1,818659,834884
9903,1,818560,834939
9904,1,818369,834574
9905,1,817927,835110
9906,1,817773,835687
9907,1,818580,834069
9908,1,818432,834118
9909,1,818863,833832
9910,1,818857,833821
9911,1,819115,833814
9912,1,819090,833804
9913,1,817301,832784
9914,1,817313,832677
9915,1,817236,833002
9916,1,817262,832981
9917,1,817209,833432
9918,1,817165,833800
9919,1,817172,833800
9920,1,817267,833977
9921,1,817271,833968
9922,1,817363,834083
9923,1,817373,834100
9925,1,817607,834077
9926,1,817732,834144
9927,1,817865,834145
9943,1,823186,834685
9944,1,823161,834196
9945,1,823131,834187
9946,1,823163,833808
9947,1,822789,833832
9948,1,822438,833869
9949,1,822550,833890
9950,1,822212,833939
9951,1,821819,833979
9952,1,821776,833878
9956,1,821220,833912
9957,1,821210,833888
9958,1,820961,833891
9959,1,820965,833914
9960,1,820921,833890
9962,1,820808,833894
9964,1,820689,833918
9965,1,820625,833982
9966,1,820544,833889
9967,1,820511,833921
9968,1,820270,833901
9969,1,820086,833905
9971,1,820134,834107
9972,1,820054,834112
9974,1,820405,834242
10249,1,840770,820199
10251,1,835906,819934
10252,1,835891,819930
10253,1,837920,821580
10254,1,835133,821978
10255,1,838836,823378
10256,1,840004,820371
10257,1,838035,822810
10258,1,837717,822668
10260,1,841135,818997
10262,1,839412,820080
10264,1,836590,819263
10265,1,838484,822056
10266,1,831851,822307
10268,1,830894,824623
10269,1,835344,818353
10271,1,834618,834567
10272,1,835001,834588
10273,1,838256,831236
10274,1,838245,831208
10275,1,838794,831041
10276,1,838829,830996
10277,1,837778,834786
10278,1,839589,835276
10279,1,835396,834392
10280,1,824402,839277
10281,1,845311,819614
10282,1,845032,822181
10283,1,846653,828378
10284,1,840960,830572
10285,1,846292,819865
10291,1,837097,814549
10293,1,837981,814259
10294,1,837881,814178
10295,1,837696,814041
10297,1,837467,814059
10298,1,832854,816031
10299,1,832873,815983
10300,1,832686,815878
10301,1,832698,815895
10303,1,832837,816036
10306,1,841295,813812
10307,1,835992,815808
10308,1,837859,813367
10309,1,839122,808901
10312,1,839684,809604
10313,1,834911,814408
10314,1,833976,814082
10315,1,837206,813825
10319,1,841883,815590
10320,1,836576,819615
10321,1,818462,835421
10333,1,834583,820874
10334,1,842459,818849
10335,1,840954,821409
10336,1,841157,821563
10337,1,839133,820663
10338,1,839011,820670
10339,1,811156,815576
10341,1,831079,824901
10342,1,818418,836102
10344,1,844521,820594
10345,1,844715,819927
10346,1,844902,819363
10347,1,811913,817210
10348,1,812459,816908
10349,1,812219,817080
10350,1,812780,816957
10351,1,813070,817175
10352,1,812955,817031
10353,1,812680,816905
10354,1,812336,816902
10355,1,812202,817081
10358,1,833626,821237
10359,1,811310,817786
10361,1,842842,814620
10362,1,842284,819058
10364,1,845500,818877
10368,1,842514,819913
10370,1,831470,813674
11000,1,803868,812683
11001,1,804130,812661
11002,1,804515,812522
11003,1,805155,811747
11004,1,805399,811688
11005,1,805582,811495
11006,1,805813,811419
11007,1,806104,811787
11008,1,806319,812032
11009,1,806647,811999
11010,1,806918,811859
11011,1,807040,812290
11012,1,808159,812988
11013,1,808025,813001
11015,1,806976,812296
11016,1,806820,811841
11017,1,806594,811964
11018,1,806319,812019
11019,1,806099,811726
11020,1,805984,811538
11021,1,805805,811403
11022,1,805575,811493
11023,1,805369,811685
11024,1,805125,811747
11025,1,804576,812450
11026,1,804295,812626
11027,1,804125,812656
11028,1,806888,811784
11029,1,807119,811225
11030,1,806773,810009
11031,1,807541,809723
11032,1,808581,809460
11033,1,808806,809291
11034,1,809194,809184
11035,1,809345,809267
11036,1,809710,809277
12365,1,834514,818171
12366,1,837122,818686
12367,1,835643,820077
12368,1,842710,817305
12370,1,837182,818646
12371,1,837368,819194
12372,1,836748,819615
12373,1,836789,819419
12374,1,836752,820088
12375,1,839188,826983
12376,1,830572,825535
12377,1,832025,822344
12378,1,834739,819871
12379,1,842109,819066
12380,1,824743,832809
12381,1,839191,820859
12383,1,839246,820826
12384,1,818349,836624
12385,1,828897,824670
12386,1,835810,817367
12387,1,815858,829785
12388,1,815840,830147
12389,1,838970,823024
12392,1,841168,815266
12393,1,841080,845089
12394,1,839484,820296
12395,1,818019,835852
12398,1,820008,833411
12399,1,820848,834438
12400,1,815367,828420
